arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_quantity_qtl,mandi_name,district,mandi_type,modal_price,msp,avg_temperature_c,total_rainfall_mm,avg_humidity_percent,avg_distance_km,avg_transit_hours,avg_speed_kmph,transit_delay_rate
ARR0014300,,MANDI001,Maize,,43874.0,KG,51.0,438.74,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0008586,,MANDI035,Wheat,Premium,36.138999999999996,MT,,,Guntakal Mandi,Ambala,APMC,,,,,,659.1497326817673,13.834618518518518,48.87021288073859,0.039473684210526314
ARR0000021,,MANDI047,Rice,,7.185,tonnes,84.0,71.85,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0013609,,MANDI033,Wheat,Premium,383.07,Qtl,74.0,383.07,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0023042,,MANDI035,Cotton,Local,62.85 qtl,,38.0,,Guntakal Mandi,Ambala,APMC,,,,,,659.1497326817673,13.834618518518518,48.87021288073859,0.039473684210526314
ARR0023935,,MANDI003,चावल,PBW-343,"12,147.0 KG",,45.0,,Vijayawada Mandi,Ludhiana,,,,,,,635.054591981226,12.82110312899106,67.86005159466583,0.02824858757062147
ARR0016934,,MANDI032,Cotton,,31.163,tonnes,69.0,311.63,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0005387,,MANDI003,Wheat,HD-2967,20256.0,KG,147.0,202.56,Vijayawada Mandi,Ludhiana,,,,,,,635.054591981226,12.82110312899106,67.86005159466583,0.02824858757062147
ARR0018249,,MANDI036,Sugarcane,Local,330.78,quintal,143.0,330.78,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0020052,,MANDI052,Mustard,Hybrid,-334.09,KG,38.0,-3.3408999999999995,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0007724,,MANDI030,Sugarcane,Hybrid,313.11 qtl,,,,Patiala APMC,Sirsa,,,,,,,616.5701848129735,13.233757961783438,103.0450519601292,0.06172839506172839
ARR0011347,,MANDI054,Chawal,PBW-343,169.57,Quintals,41.0,169.57,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0001873,,MANDI003,Sugarcane,Premium,13.690000000000001,MT,78.0,,Vijayawada Mandi,Ludhiana,,,,,,,635.054591981226,12.82110312899106,67.86005159466583,0.02824858757062147
ARR0013691,,MANDI045,Maize,Local,44883.0,Kgs,141.0,448.83,Farrukhabad Mandi,Meerut,PRIVATE,,,,,,643.3295720411376,12.714092394533573,112.09798583911237,0.031746031746031744
ARR0018119,,MANDI007,Sugarcane,HD-2967,149.81 qtl,,101.0,,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0005279,,MANDI006,Sugarcane,Hybrid,2.973,tonnes,127.0,29.729999999999997,Kochi Mandi,Amritsar,Direct,,,,,,681.3500588755784,14.387914171656687,50.95691710901751,0.06976744186046512
ARR0022161,,MANDI049,Mustard,Local,6338.0,KG,106.0,63.38,Machilipatnam Mandi,Muzaffarnagar,Private,,,,,,637.9883090739725,13.246245519713263,53.807214746988215,0.047872340425531915
ARR0005134,2026-12-07,MANDI034,Rice,Local,44611.0,Kilo,105.0,,Ludhiana Grain Market,Ambala,,,,26.27777777777778,-4.0,47.0,667.5461369441134,13.509729166666668,56.86634445498219,0.017964071856287425
ARR0003056,,MANDI056,Sugarcane,,23421.0,Kilo,38.0,,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0011301,,MANDI045,Wheat,Pusa-1121,256.05,Quintals,44.0,256.05,Farrukhabad Mandi,Meerut,PRIVATE,,,,,,643.3295720411376,12.714092394533573,112.09798583911237,0.031746031746031744
ARR0000864,,MANDI051,Mustard,HD-2967,382.53,Quintals,,382.53,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0016222,,MANDI032,Makka,,37.85,Q,78.0,,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0000872,,MANDI043,Sugarcane,Hybrid,7048.0,KG,77.0,70.48,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0018523,,MANDI019,Cotton,HD-2967,166.3,Quintals,85.0,166.3,Karimnagar Grain Market,Moga,PRIVATE,,,,,,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0001509,,MANDI046,Makka,Pusa-1121,49667.0,Kilo,,,Baranagar Market,,Private,,,,,,648.0019677231451,13.210727299880526,88.45823473714549,0.04736842105263158
ARR0021089,,MANDI002,Sugarcane,Pusa-1121,-330.95,Qtl,124.0,-330.95,Solapur Mandi,Ludhiana,APMC,,,,,,706.4073362154123,14.187235217673814,97.69604557125678,0.023121387283236993
ARR0019402,,MANDI015,Wheat,HD-2967,88.78 qtl,,108.0,,Amravati Grain Market,Bathinda,apmc,,,,,,654.12567944773,13.111656565656565,60.85243003444866,0.03529411764705882
ARR0018877,,MANDI001,Makka,HD-2967,356.29,Qtl,82.0,356.29,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0019273,2026-05-04,MANDI019,Cotton,,37454.0,KG,39.0,374.54,Karimnagar Grain Market,Moga,PRIVATE,,,26.781790123456787,1278.886,62.490566037735846,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0020388,,MANDI013,Chawal,PBW-343,19306.0,Kgs,121.0,193.06,Aurangabad Market,Patiala,Private,,,,,,678.600334996969,14.36791847041847,50.635306126194656,0.06369426751592357
ARR0012309,,MANDI007,चावल,Premium,429.73,Qtl,49.0,429.73,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0004125,,MANDI021,Wheat,Local,6767.0,KGS,99.0,67.67,Guna Mandi,Ferozepur,APMC,,,,,,626.2966871986442,12.72502087347463,49.476850489380034,0.01675977653631285
ARR0022569,,MANDI049,Cotton,Premium,"11,687.0 KG",,,,Machilipatnam Mandi,Muzaffarnagar,Private,,,,,,637.9883090739725,13.246245519713263,53.807214746988215,0.047872340425531915
ARR0015007,,MANDI056,Makki,Premium,"10,288.0 KG",,,,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0012702,,MANDI031,Cotton,Premium,1.9469999999999998,MT,45.0,,Nangloi Jat Mandi,Sirsa,APMC,,,,,,645.0201391611898,13.820561002178648,54.92193466455674,0.0440251572327044
ARR0002467,,MANDI047,Mustard,PBW-343,104.65,quintal,107.0,104.65,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0004217,,MANDI008,Mustard,Local,39861.0,Kgs,53.0,398.61,Bijapur Market,Amritsar,APMC,,,,,,639.464302839031,13.181390562248994,64.51699539495512,0.023391812865497075
ARR0022571,,MANDI024,Basmati,HD-2967,485.6 qtl,,113.0,,Jaipur Mandi,Karnal,APMC,,,,,,663.1546446640208,13.775649188514356,51.45505293148017,0.03278688524590164
ARR0008878,,MANDI052,Cotton,HD-2967,"25,920.999999999996 KG",,32.0,,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0007104,,MANDI047,Mustard,PBW-343,46836.0,KGS,94.0,468.36,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0005376,,MANDI050,चावल,PBW-343,-476.86,Qtl,149.0,-476.86,Durg Market,Muzaffarnagar,,,,,,,669.4991596622084,13.950960012210011,51.5428276227886,0.06451612903225806
ARR0021176,,MANDI033,Cotton,PBW-343,25216.0,Kilo,98.0,,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0005614,2026-06-02,MANDI018,Maize,PBW-343,79.32,Q,38.0,,Jaunpur Mandi,MOGA,,,,28.179111111111112,871.666,62.15909090909091,624.4304212599498,12.728536776212833,55.803016134335614,0.020689655172413793
ARR0010927,,MANDI022,Sugarcane,Local,9208.0,Kgs,117.0,92.08,Eluru APMC,Karnal,,,,,,,663.3985257990363,13.769484767025089,53.93214500234118,0.03684210526315789
ARR0017055,,MANDI027,Sugarcane,Local,47732.0,KG,69.0,477.32,Kochi APMC,Hisar,apmc,,,,,,670.2209817773202,13.899811233885819,61.35526904261244,0.0546448087431694
ARR0008867,,MANDI033,Cotton,Hybrid,118.82,Qtl,101.0,118.82,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0001712,,MANDI041,Cotton,Pusa-1121,12286.0,kg,80.0,122.86,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0012657,,MANDI057,Rice,HD-2967,44455.0,kg,91.0,444.55,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0016327,,MANDI022,Mustard,HD-2967,158.63,quintal,34.0,158.63,Eluru APMC,Karnal,,,,,,,663.3985257990363,13.769484767025089,53.93214500234118,0.03684210526315789
ARR0000913,,MANDI055,Chawal,,387.96,Q,8.0,,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0004790,,MANDI024,Mustard,Pusa-1121,"48,557.0 KG",,144.0,,Jaipur Mandi,Karnal,APMC,,,,,,663.1546446640208,13.775649188514356,51.45505293148017,0.03278688524590164
ARR0014413,,MANDI042,Chawal,PBW-343,"28,923.0 KG",,8.0,,Erode Mandi,Fatehabad,PRIVATE,,,,,,572.5970269617512,12.467932659932659,53.66784249663272,0.052941176470588235
ARR0015979,,MANDI005,Rice,PBW-343,7301.000000000001,Kgs,29.0,73.01,Bhilwara Grain Market,Amritsar,Direct,,,,,,632.3713722729603,13.091763005780347,52.37782907608661,0.05113636363636364
ARR0002900,,MANDI039,Wheat,HD-2967,6154.0,Kilo,86.0,,Anand Grain Market,,APMC,,,,,,617.2666889447446,12.466750151791135,57.89251685266857,0.02127659574468085
ARR0004036,,MANDI051,चावल,Local,15.475,Tonnes,114.0,154.75,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0020481,,MANDI001,Sugarcane,HD-2967,409.94,quintal,,409.94,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0002847,,MANDI047,Mustard,Premium,24651.0,KG,,246.51,Orai Market,Muzaffarnagar,APMC,,,,,,695.533203269849,14.686028673835127,49.294224825719404,0.03773584905660377
ARR0012362,,MANDI024,Cotton,HD-2967,36.071,T,53.0,360.71,Jaipur Mandi,Karnal,APMC,,,,,,663.1546446640208,13.775649188514356,51.45505293148017,0.03278688524590164
ARR0004258,,MANDI004,Wheat,,140.32,Qtl,,140.32,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0012332,,MANDI039,Makki,,38.95,Qtl,23.0,38.95,Anand Grain Market,,APMC,,,,,,617.2666889447446,12.466750151791135,57.89251685266857,0.02127659574468085
ARR0024617,,MANDI056,Cotton,Pusa-1121,-130.28,Qtl,43.0,-130.28,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0024976,,MANDI054,Sugarcane,Local,"39,899.0 KG",,,,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0014281,,MANDI055,Makka,Premium,8630.0,Kgs,105.0,86.3,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0001255,,MANDI042,Sugarcane,PBW-343,445.69 qtl,,67.0,,Erode Mandi,Fatehabad,PRIVATE,,,,,,572.5970269617512,12.467932659932659,53.66784249663272,0.052941176470588235
ARR0019717,,MANDI048,Wheat,Hybrid,6.368,T,45.0,63.68000000000001,Chittoor Mandi,muzaffarnagar,Direct,,,,,,616.5299830339404,13.370920634920635,64.2013778509027,0.03932584269662921
ARR0021020,,MANDI017,Sugarcane,HD-2967,34.488,tonnes,,344.88,Parbhani Market,,PRIVATE,,,,,,665.9351941479357,13.4844459791283,57.129420019849896,0.0213903743315508
ARR0014663,,MANDI006,Cotton,Local,31202.0,Kilo,127.0,,Kochi Mandi,Amritsar,Direct,,,,,,681.3500588755784,14.387914171656687,50.95691710901751,0.06976744186046512
ARR0019651,,MANDI001,Wheat,Hybrid,19590.0,KGS,35.0,195.9,Hyderabad Mandi,ludhiana,Private,,,,,,651.6159831013507,13.433315671162493,59.144741008201564,0.06857142857142857
ARR0002123,,MANDI052,Rice,Local,19.549,T,,195.49,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0002674,,MANDI009,Cotton,Hybrid,258.21,qtl,74.0,258.21,Jamshedpur APMC,Jalandhar,apmc,,,,,,624.66569816654,12.700994791666666,59.18179158668939,0.036585365853658534
ARR0017238,,MANDI056,Cotton,,229.77,quintal,,229.77,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0006119,,MANDI007,Wheat,Premium,"43,962.0 KG",,,,Nashik Mandi,Amritsar,PRIVATE,,,,,,681.3677488963143,14.032609184328837,60.11135040726303,0.03932584269662921
ARR0009709,,MANDI037,Sugarcane,PBW-343,30743.0,Kilo,55.0,,Jorhat Grain Market,Kurukshetra,APMC,,,,,,686.1450803184645,14.387921704087507,50.45675127853704,0.05583756345177665
ARR0021283,,MANDI043,Wheat,,232.89,quintal,103.0,232.89,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0003612,2026-11-04,MANDI022,Wheat,Hybrid,48.899,T,44.0,488.99,Eluru APMC,Karnal,,,,17.4,33.528,41.0,663.3985257990363,13.769484767025089,53.93214500234118,0.03684210526315789
ARR0016400,,MANDI016,Sugarcane,,472.7,quintal,29.0,472.7,Kulti APMC,Bathinda,,,,,,,638.2783345700341,13.324479532163744,51.92647932949142,0.015706806282722512
ARR0014792,,MANDI056,मक्का,Hybrid,20020.0,Kgs,37.0,200.2,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0014732,,MANDI016,Mustard,Pusa-1121,18.084,tonnes,125.0,180.84,Kulti APMC,Bathinda,,,,,,,638.2783345700341,13.324479532163744,51.92647932949142,0.015706806282722512
ARR0007067,,MANDI029,Sugarcane,,323.43,Quintals,144.0,323.43,Asansol Grain Market,SIRSA,Direct,,,,,,676.2953951068315,14.117156862745096,57.89360031823794,0.03977272727272727
ARR0000338,,MANDI032,Sugarcane,Hybrid,47.954,Tonnes,125.0,479.54,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0019469,,MANDI055,Sugarcane,HD-2967,23.92,Q,20.0,,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0007891,,MANDI035,Sarso,PBW-343,4.173,T,,41.730000000000004,Guntakal Mandi,Ambala,APMC,,,,,,659.1497326817673,13.834618518518518,48.87021288073859,0.039473684210526314
ARR0021850,,MANDI039,Mustard,Premium,303.65 qtl,,57.0,,Anand Grain Market,,APMC,,,,,,617.2666889447446,12.466750151791135,57.89251685266857,0.02127659574468085
ARR0010537,,MANDI041,Chawal,Pusa-1121,-227.99,Qtl,98.0,-227.99,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0004005,,MANDI019,Wheat,Local,2.261,Tonnes,39.0,22.61,Karimnagar Grain Market,Moga,PRIVATE,,,,,,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0010685,,MANDI004,Sugarcane,HD-2967,179.39 qtl,,131.0,,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0021652,,MANDI009,Sugarcane,PBW-343,"32,798.0 KG",,87.0,,Jamshedpur APMC,Jalandhar,apmc,,,,,,624.66569816654,12.700994791666666,59.18179158668939,0.036585365853658534
ARR0008916,,MANDI036,Basmati,Local,400.82,qtl,,400.82,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0013535,,MANDI004,Maize,Hybrid,184.63,Quintals,,184.63,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0007772,,MANDI055,Mustard,Premium,23099.0,Kilo,61.0,,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0007018,,MANDI002,Wheat,Hybrid,101.95,quintal,94.0,101.95,Solapur Mandi,Ludhiana,APMC,,,,,,706.4073362154123,14.187235217673814,97.69604557125678,0.023121387283236993
ARR0016885,,MANDI010,Wheat,Local,"26,068.0 KG",,42.0,,Dhule APMC,Jalandhar,Direct,,,,,,637.494413847637,13.50193536673929,51.13073301772141,0.05128205128205128
ARR0007262,,MANDI015,Cotton,PBW-343,207.86,quintal,67.0,207.86,Amravati Grain Market,Bathinda,apmc,,,,,,654.12567944773,13.111656565656565,60.85243003444866,0.03529411764705882
ARR0020641,,MANDI050,मक्का,HD-2967,153.68,qtl,11.0,153.68,Durg Market,Muzaffarnagar,,,,,,,669.4991596622084,13.950960012210011,51.5428276227886,0.06451612903225806
ARR0019754,,MANDI046,Chawal,HD-2967,368.98,Quintals,61.0,368.98,Baranagar Market,,Private,,,,,,648.0019677231451,13.210727299880526,88.45823473714549,0.04736842105263158
ARR0023168,,MANDI021,Cotton,Local,212.7,qtl,110.0,212.7,Guna Mandi,Ferozepur,APMC,,,,,,626.2966871986442,12.72502087347463,49.476850489380034,0.01675977653631285
ARR0001842,,MANDI015,Cotton,Premium,36208.0,Kgs,130.0,362.08,Amravati Grain Market,Bathinda,apmc,,,,,,654.12567944773,13.111656565656565,60.85243003444866,0.03529411764705882
ARR0000034,,MANDI052,Sugarcane,Pusa-1121,49512.0,Kilo,25.0,,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0020428,,MANDI023,Makki,Hybrid,196.32,Qtl,63.0,196.32,Panihati APMC,KARNAL,PRIVATE,,,,,,679.7929010616903,14.07323595146871,65.13214652298328,0.06857142857142857
ARR0013315,,MANDI020,Rice,Local,34725.0,kg,19.0,347.25,Kadapa Mandi,Ferozepur,Direct,,,,,,666.6865568989938,13.881245739604637,151.4719973213504,0.047337278106508875
ARR0001077,,MANDI021,Chawal,Hybrid,32658.0,kg,36.0,326.58,Guna Mandi,Ferozepur,APMC,,,,,,626.2966871986442,12.72502087347463,49.476850489380034,0.01675977653631285
ARR0008504,,MANDI031,Cotton,Pusa-1121,18873.0,kg,,188.73,Nangloi Jat Mandi,Sirsa,APMC,,,,,,645.0201391611898,13.820561002178648,54.92193466455674,0.0440251572327044
ARR0010509,,MANDI041,Cotton,Hybrid,14.709999999999999,T,14.0,147.10000000000002,Gurgaon Grain Market,FATEHABAD,APMC,,,,,,678.6662064292743,14.117948369565216,55.939064035801515,0.03783783783783784
ARR0005400,,MANDI050,Maize,Premium,2.994,T,121.0,29.94,Durg Market,Muzaffarnagar,,,,,,,669.4991596622084,13.950960012210011,51.5428276227886,0.06451612903225806
ARR0021382,,MANDI054,Makka,PBW-343,224.81,quintal,93.0,224.81,Nangloi Jat Grain Market,Saharanpur,Direct,,,,,,676.5229346500879,13.507386765746638,54.03155734409026,0.054878048780487805
ARR0020413,,MANDI002,Maize,,28.781,tonnes,38.0,287.81,Solapur Mandi,Ludhiana,APMC,,,,,,706.4073362154123,14.187235217673814,97.69604557125678,0.023121387283236993
ARR0008432,,MANDI005,Sugarcane,Hybrid,262.74,Qtl,24.0,262.74,Bhilwara Grain Market,Amritsar,Direct,,,,,,632.3713722729603,13.091763005780347,52.37782907608661,0.05113636363636364
ARR0005159,,MANDI004,Makki,,154.37,Qtl,111.0,154.37,Khandwa Grain Market,Ludhiana,APMC,,,,,,616.6296575716929,13.122750841750841,57.10978649823338,0.05357142857142857
ARR0008272,,MANDI018,Maize,HD-2967,34111.0,KG,100.0,341.11,Jaunpur Mandi,MOGA,,,,,,,624.4304212599498,12.728536776212833,55.803016134335614,0.020689655172413793
ARR0024930,,MANDI048,Cotton,Pusa-1121,384.47,qtl,15.0,384.47,Chittoor Mandi,muzaffarnagar,Direct,,,,,,616.5299830339404,13.370920634920635,64.2013778509027,0.03932584269662921
ARR0015432,,MANDI019,Sugarcane,Pusa-1121,475.97 qtl,,40.0,,Karimnagar Grain Market,Moga,PRIVATE,,,,,,637.5183788089874,13.427884366925063,49.666285427857424,0.05142857142857143
ARR0021994,,MANDI026,Cotton,HD-2967,37163.0,KG,,371.63,Tadipatri Mandi,Hisar,Private,,,,,,626.8655168026767,12.396301346801346,62.66584611941938,0.011976047904191617
ARR0005887,,MANDI009,Wheat,Local,40.6 qtl,,,,Jamshedpur APMC,Jalandhar,apmc,,,,,,624.66569816654,12.700994791666666,59.18179158668939,0.036585365853658534
ARR0015478,,MANDI042,Wheat,,44665.0,Kilo,42.0,,Erode Mandi,Fatehabad,PRIVATE,,,,,,572.5970269617512,12.467932659932659,53.66784249663272,0.052941176470588235
ARR0005271,,MANDI027,Sarso,Local,-254.74,Qtl,111.0,-254.74,Kochi APMC,Hisar,apmc,,,,,,670.2209817773202,13.899811233885819,61.35526904261244,0.0546448087431694
ARR0001746,,MANDI044,Rice,HD-2967,299.42 qtl,,96.0,,Dehri Mandi,Agra,APMC,,,,,,620.1631627770485,12.834301957397813,63.73260743162981,0.045454545454545456
ARR0019321,,MANDI051,Sugarcane,Hybrid,226.8,quintal,137.0,226.8,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0017836,,MANDI037,Wheat,Pusa-1121,421.18,Q,59.0,,Jorhat Grain Market,Kurukshetra,APMC,,,,,,686.1450803184645,14.387921704087507,50.45675127853704,0.05583756345177665
ARR0005281,,MANDI057,Rice,Premium,-226.48,KG,83.0,-2.2647999999999997,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0024351,,MANDI024,Maize,PBW-343,495.24,qtl,,495.24,Jaipur Mandi,Karnal,APMC,,,,,,663.1546446640208,13.775649188514356,51.45505293148017,0.03278688524590164
ARR0021859,,MANDI032,Mustard,HD-2967,19.9,quintal,112.0,19.9,Chapra Grain Market,,PRIVATE,,,,,,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0017713,,MANDI057,Wheat,Premium,130.23,quintal,127.0,130.23,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0001025,,MANDI003,चावल,,29770.0,Kilo,49.0,,Vijayawada Mandi,Ludhiana,,,,,,,635.054591981226,12.82110312899106,67.86005159466583,0.02824858757062147
ARR0004719,,MANDI005,Cotton,Local,278.23 qtl,,115.0,,Bhilwara Grain Market,Amritsar,Direct,,,,,,632.3713722729603,13.091763005780347,52.37782907608661,0.05113636363636364
ARR0016955,,MANDI043,Wheat,Hybrid,200.27,quintal,65.0,200.27,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0020720,,MANDI038,Wheat,Premium,12.619,T,40.0,126.19,Jalandhar Mandi,Kurukshetra,Private,,,,,,615.396755319967,13.312980884109916,50.9392362486965,0.0425531914893617
ARR0011099,,MANDI033,Chawal,Hybrid,"48,224.0 KG",,135.0,,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0003258,,MANDI051,Sugarcane,Local,182.48 qtl,,,,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0008633,,MANDI051,Sugarcane,HD-2967,41.779,T,62.0,417.79,Gulbarga Market,Saharanpur,Private,,,,,,683.21329529257,14.707693758573388,56.827504902434434,0.060240963855421686
ARR0003325,2026-04-09,MANDI032,Wheat,Hybrid,-391.17,Qtl,24.0,-391.17,Chapra Grain Market,,PRIVATE,,,27.38860398860399,1113.96,66.12727272727273,659.7515946902274,13.386748805256868,52.100569090392035,0.03684210526315789
ARR0019885,,MANDI043,Mustard,Local,34388.0,Kgs,95.0,343.88,Danapur Mandi,Agra,Private,,,,,,627.6304311873139,13.568173926767678,51.45124163661733,0.0449438202247191
ARR0014361,,MANDI057,Cotton,PBW-343,4008.0,Kilo,94.0,,Gorakhpur APMC,Bareilly,Direct,,,,,,644.6248551742354,13.740597454996896,49.7430446036011,0.04371584699453552
ARR0012676,2026-01-01,MANDI018,Cotton,HD-2967,10998.0,Kgs,58.0,109.98,Jaunpur Mandi,MOGA,,,,28.841830065359478,765.932,62.18604651162791,624.4304212599498,12.728536776212833,55.803016134335614,0.020689655172413793
ARR0003744,,MANDI056,Rice,Hybrid,"2,739.0 KG",,37.0,,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0007472,,MANDI033,Maize,PBW-343,24745.0,KG,141.0,247.45,South Dumdum Grain Market,AMBALA,apmc,,,,,,724.9183214950734,14.321881153305204,56.708516729056676,0.04938271604938271
ARR0015135,,MANDI026,Makka,Local,34.079,tonnes,120.0,340.79,Tadipatri Mandi,Hisar,Private,,,,,,626.8655168026767,12.396301346801346,62.66584611941938,0.011976047904191617
ARR0021982,,MANDI036,Sugarcane,HD-2967,6113.0,kg,27.0,61.13,Mysore Grain Market,KURUKSHETRA,apmc,,,,,,637.2712781943984,13.306466408268735,50.20764625272251,0.028735632183908046
ARR0024834,,MANDI056,Maize,,-91.37,Qtl,35.0,-91.37,Bilaspur Mandi,Bareilly,Private,,,,,,647.0077318112894,13.43936009307737,82.7964797037649,0.05699481865284974
ARR0024192,,MANDI055,Cotton,Local,65.3,Q,15.0,,Chandigarh APMC,Bareilly,apmc,,,,,,666.9052991130683,14.147436274509804,56.15843477749373,0.06321839080459771
ARR0023023,,MANDI052,Sarso,Premium,34.611000000000004,tonnes,121.0,346.11,Kakinada APMC,Saharanpur,,,,,,,664.3255353626291,13.801237373737372,54.175650200230834,0.062146892655367235
ARR0017136,,MANDI012,Cotton,Hybrid,210.67,quintal,,210.67,Gaya Grain Market,Patiala,,,,,,,629.3023185481632,13.901598039215685,49.38806241807192,0.05202312138728324
